id_concessionaria,Id_Veicolo,modello,brand,nazionalita,citta,n_id_veicolo,Data_Consegna
17,WBAYE4C57FD107323,Stratus,Dodge,MA,Taouloukoult,WBAYE4C57FD107323,2023-09-20
17,WBSBR93416P380945,Equinox,Chevrolet,MA,Taouloukoult,WBSBR93416P380945,2022-12-02
17,WBSBR93416P380945,Equinox,Chevrolet,MA,Taouloukoult,WBSBR93416P380945,2023-05-21
17,YV1902FH8D1035637,S-Type,Jaguar,MA,Taouloukoult,YV1902FH8D1035637,2022-12-07
17,YV1902FH8D1035637,S-Type,Jaguar,MA,Taouloukoult,YV1902FH8D1035637,2023-06-27
18,1FTEX1EW4AK395484,Soul,Kia,CN,Henanan,1FTEX1EW4AK395484,2022-06-08
18,1FTEX1EW4AK395484,Soul,Kia,CN,Henanan,1FTEX1EW4AK395484,2022-12-05
18,1FTEX1EW4AK395484,Soul,Kia,CN,Henanan,1FTEX1EW4AK395484,2023-10-06
18,1FTEX1EW4AK395484,Soul,Kia,CN,Henanan,1FTEX1EW4AK395484,2024-05-21
18,1GD22XEG7FZ669030,"E-350 Super Duty Van",Ford,CN,Henanan,NULL,NULL
18,1GYS3KEF6DR579290,F350,Ford,CN,Henanan,1GYS3KEF6DR579290,2022-05-28
18,1GYS3KEF6DR579290,F350,Ford,CN,Henanan,1GYS3KEF6DR579290,2022-12-05
18,1GYS3KEF6DR579290,F350,Ford,CN,Henanan,1GYS3KEF6DR579290,2023-07-05
18,1GYS3KEF6DR579290,F350,Ford,CN,Henanan,1GYS3KEF6DR579290,2024-08-18
18,1J4RR4GG6BC912957,Veracruz,Hyundai,CN,Henanan,NULL,NULL
18,1N4AL3AP5DC719294,Altima,Nissan,CN,Henanan,1N4AL3AP5DC719294,2022-05-31
18,1N4AL3AP5DC719294,Altima,Nissan,CN,Henanan,1N4AL3AP5DC719294,2023-01-06
18,1N4AL3AP5DC719294,Altima,Nissan,CN,Henanan,1N4AL3AP5DC719294,2023-05-10
18,1N4AL3AP5DC719294,Altima,Nissan,CN,Henanan,1N4AL3AP5DC719294,2024-05-12
18,3C3CFFCRXET920659,Sonata,Hyundai,CN,Henanan,3C3CFFCRXET920659,2022-07-03
18,3C3CFFCRXET920659,Sonata,Hyundai,CN,Henanan,3C3CFFCRXET920659,2022-10-21
18,3C3CFFCRXET920659,Sonata,Hyundai,CN,Henanan,3C3CFFCRXET920659,2023-06-21
18,3C3CFFCRXET920659,Sonata,Hyundai,CN,Henanan,3C3CFFCRXET920659,2024-08-16
18,4JGDF2EE7EA427236,Aztek,Pontiac,CN,Henanan,4JGDF2EE7EA427236,2022-07-10
18,4JGDF2EE7EA427236,Aztek,Pontiac,CN,Henanan,4JGDF2EE7EA427236,2022-12-22
18,4JGDF2EE7EA427236,Aztek,Pontiac,CN,Henanan,4JGDF2EE7EA427236,2023-04-17
18,4JGDF2EE7EA427236,Aztek,Pontiac,CN,Henanan,4JGDF2EE7EA427236,2024-06-22
18,5N1AA0NC4AN455082,Mountaineer,Mercury,CN,Henanan,NULL,NULL
18,5UXFE83508L419749,Forenza,Suzuki,CN,Henanan,5UXFE83508L419749,2022-07-22
18,5UXFE83508L419749,Forenza,Suzuki,CN,Henanan,5UXFE83508L419749,2022-11-24
18,5UXFE83508L419749,Forenza,Suzuki,CN,Henanan,5UXFE83508L419749,2023-07-09
18,5UXFE83508L419749,Forenza,Suzuki,CN,Henanan,5UXFE83508L419749,2024-05-29
18,JHMGE8G3XDC930747,Skyhawk,Buick,CN,Henanan,JHMGE8G3XDC930747,2022-07-25
18,JHMGE8G3XDC930747,Skyhawk,Buick,CN,Henanan,JHMGE8G3XDC930747,2022-12-06
18,JHMGE8G3XDC930747,Skyhawk,Buick,CN,Henanan,JHMGE8G3XDC930747,2023-10-10
18,JHMGE8G3XDC930747,Skyhawk,Buick,CN,Henanan,JHMGE8G3XDC930747,2024-06-09
18,JN8AE2KP1D9354143,GTI,Volkswagen,CN,Henanan,NULL,NULL
18,NM0KS7AN2AT885403,Express,Chevrolet,CN,Henanan,NM0KS7AN2AT885403,2022-12-28
18,NM0KS7AN2AT885403,Express,Chevrolet,CN,Henanan,NM0KS7AN2AT885403,2023-05-13
18,NM0KS7AN2AT885403,Express,Chevrolet,CN,Henanan,NM0KS7AN2AT885403,2024-10-12
18,TRUB3AFK4C1750472,Venture,Chevrolet,CN,Henanan,NULL,NULL
18,WAUFFAFC4DN457125,"7 Series",BMW,CN,Henanan,NULL,NULL
18,WAUMFAFR3FA595809,Veracruz,Hyundai,CN,Henanan,WAUMFAFR3FA595809,2022-10-25
18,WAUMFAFR3FA595809,Veracruz,Hyundai,CN,Henanan,WAUMFAFR3FA595809,2023-08-20
19,19UUA8F50DA696490,Achieva,Oldsmobile,UA,Tomakivka,19UUA8F50DA696490,2022-07-31
19,19UUA8F50DA696490,Achieva,Oldsmobile,UA,Tomakivka,19UUA8F50DA696490,2022-10-31
19,19UUA8F50DA696490,Achieva,Oldsmobile,UA,Tomakivka,19UUA8F50DA696490,2023-09-02
19,19UUA8F50DA696490,Achieva,Oldsmobile,UA,Tomakivka,19UUA8F50DA696490,2024-07-27
19,3CZRE3H33AG472743,SLK-Class,Mercedes-Benz,UA,Tomakivka,3CZRE3H33AG472743,2022-06-11
19,3CZRE3H33AG472743,SLK-Class,Mercedes-Benz,UA,Tomakivka,3CZRE3H33AG472743,2023-01-03
19,3CZRE3H33AG472743,SLK-Class,Mercedes-Benz,UA,Tomakivka,3CZRE3H33AG472743,2023-06-22
19,3CZRE3H33AG472743,SLK-Class,Mercedes-Benz,UA,Tomakivka,3CZRE3H33AG472743,2024-07-31
19,3D73M4CL3AG152856,Talon,Eagle,UA,Tomakivka,3D73M4CL3AG152856,2022-05-22
19,3D73M4CL3AG152856,Talon,Eagle,UA,Tomakivka,3D73M4CL3AG152856,2022-12-04
19,3D73M4CL3AG152856,Talon,Eagle,UA,Tomakivka,3D73M4CL3AG152856,2023-07-15
19,3D73M4CL3AG152856,Talon,Eagle,UA,Tomakivka,3D73M4CL3AG152856,2024-05-02
19,3D7LT2ETXAG527257,Endeavor,Mitsubishi,UA,Tomakivka,NULL,NULL
19,5J6TF2H55DL167282,GS,Lexus,UA,Tomakivka,5J6TF2H55DL167282,2022-06-21
19,5J6TF2H55DL167282,GS,Lexus,UA,Tomakivka,5J6TF2H55DL167282,2023-01-05
19,5J6TF2H55DL167282,GS,Lexus,UA,Tomakivka,5J6TF2H55DL167282,2023-06-08
19,5J6TF2H55DL167282,GS,Lexus,UA,Tomakivka,5J6TF2H55DL167282,2024-12-25
19,JN8AS5MT0BW769666,S-Type,Jaguar,UA,Tomakivka,JN8AS5MT0BW769666,2022-06-26
19,JN8AS5MT0BW769666,S-Type,Jaguar,UA,Tomakivka,JN8AS5MT0BW769666,2022-11-05
19,JN8AS5MT0BW769666,S-Type,Jaguar,UA,Tomakivka,JN8AS5MT0BW769666,2023-09-12
19,JN8AS5MT0BW769666,S-Type,Jaguar,UA,Tomakivka,JN8AS5MT0BW769666,2024-10-02
19,KMHTC6AD2EU291766,Murano,Nissan,UA,Tomakivka,NULL,NULL
19,SALAF2D43AA789776,"Grand Marquis",Mercury,UA,Tomakivka,SALAF2D43AA789776,2022-11-14
19,SALAF2D43AA789776,"Grand Marquis",Mercury,UA,Tomakivka,SALAF2D43AA789776,2023-06-23
19,TRUUT28N421450628,Allroad,Audi,UA,Tomakivka,NULL,NULL
19,WA1VGBFP7EA096707,SLK-Class,Mercedes-Benz,UA,Tomakivka,WA1VGBFP7EA096707,2022-12-15
19,WA1VGBFP7EA096707,SLK-Class,Mercedes-Benz,UA,Tomakivka,WA1VGBFP7EA096707,2023-07-03
19,WAUAF78E35A601946,"Mark VIII",Lincoln,UA,Tomakivka,NULL,NULL
19,WAUML44E84N017267,"Miata MX-5",Mazda,UA,Tomakivka,WAUML44E84N017267,2022-11-18
19,WAUML44E84N017267,"Miata MX-5",Mazda,UA,Tomakivka,WAUML44E84N017267,2023-06-04
19,WBALL5C53CE587629,ES,Lexus,UA,Tomakivka,WBALL5C53CE587629,2022-10-31
19,WBALL5C53CE587629,ES,Lexus,UA,Tomakivka,WBALL5C53CE587629,2023-04-30
19,WDDHF0EB5EB603281,R-Class,Mercedes-Benz,UA,Tomakivka,WDDHF0EB5EB603281,2022-10-16
19,WDDHF0EB5EB603281,R-Class,Mercedes-Benz,UA,Tomakivka,WDDHF0EB5EB603281,2023-08-13
19,YV4902DZ0E2270107,"SLK55 AMG",Mercedes-Benz,UA,Tomakivka,YV4902DZ0E2270107,2022-12-07
19,YV4902DZ0E2270107,"SLK55 AMG",Mercedes-Benz,UA,Tomakivka,YV4902DZ0E2270107,2023-06-02
20,1FADP5AU3DL398472,"7 Series",BMW,ID,Jumpangdua,1FADP5AU3DL398472,2022-06-28
20,1FADP5AU3DL398472,"7 Series",BMW,ID,Jumpangdua,1FADP5AU3DL398472,2022-11-30
20,1FADP5AU3DL398472,"7 Series",BMW,ID,Jumpangdua,1FADP5AU3DL398472,2023-04-21
20,1FADP5AU3DL398472,"7 Series",BMW,ID,Jumpangdua,1FADP5AU3DL398472,2024-07-20
20,1G6AZ5S3XE0226104,Discovery,"Land Rover",ID,Jumpangdua,1G6AZ5S3XE0226104,2022-08-01
20,1G6AZ5S3XE0226104,Discovery,"Land Rover",ID,Jumpangdua,1G6AZ5S3XE0226104,2022-12-30
20,1G6AZ5S3XE0226104,Discovery,"Land Rover",ID,Jumpangdua,1G6AZ5S3XE0226104,2023-10-12
20,1G6AZ5S3XE0226104,Discovery,"Land Rover",ID,Jumpangdua,1G6AZ5S3XE0226104,2024-11-01
20,3VW4T7AT2EM114447,Corvette,Chevrolet,ID,Jumpangdua,NULL,NULL
20,5TDBCRFH1FS298887,RL,Acura,ID,Jumpangdua,5TDBCRFH1FS298887,2022-07-21
20,5TDBCRFH1FS298887,RL,Acura,ID,Jumpangdua,5TDBCRFH1FS298887,2023-01-03
20,5TDBCRFH1FS298887,RL,Acura,ID,Jumpangdua,5TDBCRFH1FS298887,2023-08-18
20,5TDBCRFH1FS298887,RL,Acura,ID,Jumpangdua,5TDBCRFH1FS298887,2024-08-05
20,5UXFB53525L975676,"Grand Marquis",Mercury,ID,Jumpangdua,NULL,NULL
20,JHMFA3F29BS815563,tC,Scion,ID,Jumpangdua,JHMFA3F29BS815563,2022-06-22
20,JHMFA3F29BS815563,tC,Scion,ID,Jumpangdua,JHMFA3F29BS815563,2022-10-18
20,JHMFA3F29BS815563,tC,Scion,ID,Jumpangdua,JHMFA3F29BS815563,2023-07-22
20,JHMFA3F29BS815563,tC,Scion,ID,Jumpangdua,JHMFA3F29BS815563,2024-05-26
20,JN8AE2KP9D9424794,400E,Mercedes-Benz,ID,Jumpangdua,JN8AE2KP9D9424794,2022-05-27
20,JN8AE2KP9D9424794,400E,Mercedes-Benz,ID,Jumpangdua,JN8AE2KP9D9424794,2022-10-24
20,JN8AE2KP9D9424794,400E,Mercedes-Benz,ID,Jumpangdua,JN8AE2KP9D9424794,2023-05-23
20,JN8AE2KP9D9424794,400E,Mercedes-Benz,ID,Jumpangdua,JN8AE2KP9D9424794,2024-06-07
20,TRUWX28N721737796,Pajero,Mitsubishi,ID,Jumpangdua,NULL,NULL
20,WA1BV74L08D502206,Sidekick,Suzuki,ID,Jumpangdua,NULL,NULL
20,WAUBH78EX6A731061,Veracruz,Hyundai,ID,Jumpangdua,WAUBH78EX6A731061,2022-11-23
20,WAUBH78EX6A731061,Veracruz,Hyundai,ID,Jumpangdua,WAUBH78EX6A731061,2023-09-20
20,WAUDF78E16A492465,Aura,Saturn,ID,Jumpangdua,NULL,NULL
20,WBA3A5G57FN159096,"Sportvan G10",Chevrolet,ID,Jumpangdua,WBA3A5G57FN159096,2022-12-07
20,WBA3A5G57FN159096,"Sportvan G10",Chevrolet,ID,Jumpangdua,WBA3A5G57FN159096,2023-05-25
20,WBAKF3C53CE629322,E350,Ford,ID,Jumpangdua,NULL,NULL
20,WUADUAFG9CN830227,Elantra,Hyundai,ID,Jumpangdua,WUADUAFG9CN830227,2022-12-22
20,WUADUAFG9CN830227,Elantra,Hyundai,ID,Jumpangdua,WUADUAFG9CN830227,2023-07-04
21,19UUA66206A773792,Civic,Honda,CN,Houjia,NULL,NULL
21,1D4RD2GG8BC854832,Sprinter,Mercedes-Benz,CN,Houjia,NULL,NULL
21,1FMNE1BW4AD275131,S-Class,Mercedes-Benz,CN,Houjia,1FMNE1BW4AD275131,2022-07-02
21,1FMNE1BW4AD275131,S-Class,Mercedes-Benz,CN,Houjia,1FMNE1BW4AD275131,2022-10-25
21,1FMNE1BW4AD275131,S-Class,Mercedes-Benz,CN,Houjia,1FMNE1BW4AD275131,2023-06-20
21,1FMNE1BW4AD275131,S-Class,Mercedes-Benz,CN,Houjia,1FMNE1BW4AD275131,2024-11-18
21,1G4GE5G30EF382124,Fit,Honda,CN,Houjia,NULL,NULL
21,1G6KF54984U288574,Forenza,Suzuki,CN,Houjia,1G6KF54984U288574,2022-06-28
21,1G6KF54984U288574,Forenza,Suzuki,CN,Houjia,1G6KF54984U288574,2023-01-07
21,1G6KF54984U288574,Forenza,Suzuki,CN,Houjia,1G6KF54984U288574,2023-06-10
21,1G6KF54984U288574,Forenza,Suzuki,CN,Houjia,1G6KF54984U288574,2024-07-04
21,1N6AA0CC4CN697149,"3 Series",BMW,CN,Houjia,1N6AA0CC4CN697149,2022-07-13
21,1N6AA0CC4CN697149,"3 Series",BMW,CN,Houjia,1N6AA0CC4CN697149,2023-01-11
21,1N6AA0CC4CN697149,"3 Series",BMW,CN,Houjia,1N6AA0CC4CN697149,2023-05-14
21,1N6AA0CC4CN697149,"3 Series",BMW,CN,Houjia,1N6AA0CC4CN697149,2024-05-03
21,3C6JD7EP8CG289031,"Town & Country",Chrysler,CN,Houjia,NULL,NULL
21,3C6LD4BT0CG990235,Tacoma,Toyota,CN,Houjia,3C6LD4BT0CG990235,2022-07-04
21,3C6LD4BT0CG990235,Tacoma,Toyota,CN,Houjia,3C6LD4BT0CG990235,2022-12-04
21,3C6LD4BT0CG990235,Tacoma,Toyota,CN,Houjia,3C6LD4BT0CG990235,2023-09-21
21,3C6LD4BT0CG990235,Tacoma,Toyota,CN,Houjia,3C6LD4BT0CG990235,2024-08-20
21,3D4PG6FV1AT098785,911,Porsche,CN,Houjia,3D4PG6FV1AT098785,2022-07-10
21,3D4PG6FV1AT098785,911,Porsche,CN,Houjia,3D4PG6FV1AT098785,2022-12-19
21,3D4PG6FV1AT098785,911,Porsche,CN,Houjia,3D4PG6FV1AT098785,2023-05-02
21,3D4PG6FV1AT098785,911,Porsche,CN,Houjia,3D4PG6FV1AT098785,2024-06-06
21,3D7TT2CT6AG387839,"Club Wagon",Ford,CN,Houjia,3D7TT2CT6AG387839,2022-06-26
21,3D7TT2CT6AG387839,"Club Wagon",Ford,CN,Houjia,3D7TT2CT6AG387839,2022-11-04
21,3D7TT2CT6AG387839,"Club Wagon",Ford,CN,Houjia,3D7TT2CT6AG387839,2023-09-13
21,3D7TT2CT6AG387839,"Club Wagon",Ford,CN,Houjia,3D7TT2CT6AG387839,2024-05-04
21,5UXFE43599L176114,Silverado,Chevrolet,CN,Houjia,5UXFE43599L176114,2022-07-31
21,5UXFE43599L176114,Silverado,Chevrolet,CN,Houjia,5UXFE43599L176114,2022-12-17
21,5UXFE43599L176114,Silverado,Chevrolet,CN,Houjia,5UXFE43599L176114,2023-10-16
21,5UXFE43599L176114,Silverado,Chevrolet,CN,Houjia,5UXFE43599L176114,2024-05-13
21,JH4KC1F78EC384754,RX-8,Mazda,CN,Houjia,NULL,NULL
21,JTDKDTB38D1464577,S4,Audi,CN,Houjia,JTDKDTB38D1464577,2022-06-16
21,JTDKDTB38D1464577,S4,Audi,CN,Houjia,JTDKDTB38D1464577,2022-12-31
21,JTDKDTB38D1464577,S4,Audi,CN,Houjia,JTDKDTB38D1464577,2023-06-28
21,JTDKDTB38D1464577,S4,Audi,CN,Houjia,JTDKDTB38D1464577,2024-10-13
21,JTDKN3DP9C3270124,RAV4,Toyota,CN,Houjia,NULL,NULL
21,KMHCT4AE5FU865727,"Explorer Sport Trac",Ford,CN,Houjia,NULL,NULL
21,KNADH5A34A6504076,Eclipse,Mitsubishi,CN,Houjia,NULL,NULL
21,SCFBF04B77G720546,57,Maybach,CN,Houjia,NULL,NULL
21,TRUVD38J791029324,Cressida,Toyota,CN,Houjia,TRUVD38J791029324,2022-10-25
21,TRUVD38J791029324,Cressida,Toyota,CN,Houjia,TRUVD38J791029324,2023-08-14
21,WAUAFAFHXDN375888,Elise,Lotus,CN,Houjia,WAUAFAFHXDN375888,2022-11-27
21,WAUAFAFHXDN375888,Elise,Lotus,CN,Houjia,WAUAFAFHXDN375888,2023-06-01
21,WAUEFBFL2CN415956,Fusion,Ford,CN,Houjia,NULL,NULL
21,WAUEKBFB7BN326028,G,Infiniti,CN,Houjia,NULL,NULL
21,WAUFGAFC2EN672467,Corolla,Toyota,CN,Houjia,NULL,NULL
21,WBA5A7C54FD377528,S-Class,Mercedes-Benz,CN,Houjia,WBA5A7C54FD377528,2022-10-20
21,WBA5A7C54FD377528,S-Class,Mercedes-Benz,CN,Houjia,WBA5A7C54FD377528,2023-07-21
21,WBAWV53529P437709,Brooklands,Bentley,CN,Houjia,NULL,NULL
22,19XFA1F39AE514114,Optima,Kia,RU,Pyatovskiy,NULL,NULL
22,1D7RB1CT4AS385622,Jetta,Volkswagen,RU,Pyatovskiy,NULL,NULL
22,1G6DL67A190367743,"Viper RT/10",Dodge,RU,Pyatovskiy,NULL,NULL
22,1G6DP57V080888601,"Miata MX-5",Mazda,RU,Pyatovskiy,NULL,NULL
22,1N6AA0CJ4DN487263,200SX,Nissan,RU,Pyatovskiy,NULL,NULL
22,2G4WS52JX31508004,Ranger,Ford,RU,Pyatovskiy,NULL,NULL
22,2G61L5S38E9904209,"Navigator L",Lincoln,RU,Pyatovskiy,NULL,NULL
22,3C4PDCEG8CT210203,Accord,Honda,RU,Pyatovskiy,3C4PDCEG8CT210203,2022-08-10
22,3C4PDCEG8CT210203,Accord,Honda,RU,Pyatovskiy,3C4PDCEG8CT210203,2022-12-16
22,3C4PDCEG8CT210203,Accord,Honda,RU,Pyatovskiy,3C4PDCEG8CT210203,2023-07-18
22,3C4PDCEG8CT210203,Accord,Honda,RU,Pyatovskiy,3C4PDCEG8CT210203,2024-05-23
22,3C6JD6CTXCG509764,Maxima,Nissan,RU,Pyatovskiy,3C6JD6CTXCG509764,2022-06-28
22,3C6JD6CTXCG509764,Maxima,Nissan,RU,Pyatovskiy,3C6JD6CTXCG509764,2022-11-23
22,3C6JD6CTXCG509764,Maxima,Nissan,RU,Pyatovskiy,3C6JD6CTXCG509764,2023-05-18
22,3C6JD6CTXCG509764,Maxima,Nissan,RU,Pyatovskiy,3C6JD6CTXCG509764,2024-12-09
22,3D7JB1ET6BG538665,Discovery,"Land Rover",RU,Pyatovskiy,NULL,NULL
22,3N6CM0KN1FK275417,4000,Audi,RU,Pyatovskiy,NULL,NULL
22,3VWC17AU4FM867411,S40,Volvo,RU,Pyatovskiy,NULL,NULL
22,5GAKVCED7CJ737297,Estate,Buick,RU,Pyatovskiy,NULL,NULL
22,5TDBW5G15BS812218,"Continental GTC",Bentley,RU,Pyatovskiy,NULL,NULL
22,5UXFA53573L424692,Insight,Honda,RU,Pyatovskiy,5UXFA53573L424692,2022-07-20
22,5UXFA53573L424692,Insight,Honda,RU,Pyatovskiy,5UXFA53573L424692,2022-11-29
22,5UXFA53573L424692,Insight,Honda,RU,Pyatovskiy,5UXFA53573L424692,2023-08-11
22,5UXFA53573L424692,Insight,Honda,RU,Pyatovskiy,5UXFA53573L424692,2024-09-06
22,5UXWX9C59E0242857,600SEL,Mercedes-Benz,RU,Pyatovskiy,NULL,NULL
22,JN1AV7AR7FM259942,Accord,Honda,RU,Pyatovskiy,JN1AV7AR7FM259942,2022-07-19
22,JN1AV7AR7FM259942,Accord,Honda,RU,Pyatovskiy,JN1AV7AR7FM259942,2022-12-18
22,JN1AV7AR7FM259942,Accord,Honda,RU,Pyatovskiy,JN1AV7AR7FM259942,2023-09-01
22,JN1AV7AR7FM259942,Accord,Honda,RU,Pyatovskiy,JN1AV7AR7FM259942,2024-10-02
22,KNAFU5A2XC5491001,Corolla,Toyota,RU,Pyatovskiy,KNAFU5A2XC5491001,2023-01-05
22,KNAFU5A2XC5491001,Corolla,Toyota,RU,Pyatovskiy,KNAFU5A2XC5491001,2023-08-03
22,KNAFU5A2XC5491001,Corolla,Toyota,RU,Pyatovskiy,KNAFU5A2XC5491001,2024-11-24
22,SCFFDAAEXCG679688,"XJ Series",Jaguar,RU,Pyatovskiy,NULL,NULL
22,WAUDF78E78A088413,Cube,Nissan,RU,Pyatovskiy,NULL,NULL
22,WAUUFAFH7DN340433,GT-R,Nissan,RU,Pyatovskiy,WAUUFAFH7DN340433,2022-12-21
22,WAUUFAFH7DN340433,GT-R,Nissan,RU,Pyatovskiy,WAUUFAFH7DN340433,2023-08-12
22,WBAKE3C5XDE841588,300M,Chrysler,RU,Pyatovskiy,WBAKE3C5XDE841588,2022-11-11
22,WBAKE3C5XDE841588,300M,Chrysler,RU,Pyatovskiy,WBAKE3C5XDE841588,2023-07-06
23,1FTEW1C83FK843843,Cirrus,Chrysler,JM,"Black River",NULL,NULL
23,1FTSX2A59AE046518,Cherokee,Jeep,JM,"Black River",1FTSX2A59AE046518,2022-07-15
23,1FTSX2A59AE046518,Cherokee,Jeep,JM,"Black River",1FTSX2A59AE046518,2023-01-09
23,1FTSX2A59AE046518,Cherokee,Jeep,JM,"Black River",1FTSX2A59AE046518,2023-04-23
23,1FTSX2A59AE046518,Cherokee,Jeep,JM,"Black River",1FTSX2A59AE046518,2024-07-15
23,1G6AA5RX8D0696761,"Range Rover Sport","Land Rover",JM,"Black River",1G6AA5RX8D0696761,2022-08-16
23,1G6AA5RX8D0696761,"Range Rover Sport","Land Rover",JM,"Black River",1G6AA5RX8D0696761,2022-11-23
23,1G6AA5RX8D0696761,"Range Rover Sport","Land Rover",JM,"Black River",1G6AA5RX8D0696761,2023-06-21
23,1G6AA5RX8D0696761,"Range Rover Sport","Land Rover",JM,"Black River",1G6AA5RX8D0696761,2024-09-25
23,1G6DF8EY5B0584365,Galant,Mitsubishi,JM,"Black River",1G6DF8EY5B0584365,2022-06-16
23,1G6DF8EY5B0584365,Galant,Mitsubishi,JM,"Black River",1G6DF8EY5B0584365,2022-10-26
23,1G6DF8EY5B0584365,Galant,Mitsubishi,JM,"Black River",1G6DF8EY5B0584365,2023-06-01
23,1G6DF8EY5B0584365,Galant,Mitsubishi,JM,"Black River",1G6DF8EY5B0584365,2024-12-28
23,1GD12YEG2FF638562,LeSabre,Buick,JM,"Black River",NULL,NULL
23,1GTC5LF98B8414699,Mirage,Mitsubishi,JM,"Black River",NULL,NULL
23,1GYFK43539R628706,Boxster,Porsche,JM,"Black River",NULL,NULL
23,1GYS3HKJ3FR863765,STS,Cadillac,JM,"Black River",NULL,NULL
23,1N6AA0CA5DN381548,"Grand Prix",Pontiac,JM,"Black River",1N6AA0CA5DN381548,2022-07-03
23,1N6AA0CA5DN381548,"Grand Prix",Pontiac,JM,"Black River",1N6AA0CA5DN381548,2022-11-23
23,1N6AA0CA5DN381548,"Grand Prix",Pontiac,JM,"Black River",1N6AA0CA5DN381548,2023-06-04
23,1N6AA0CA5DN381548,"Grand Prix",Pontiac,JM,"Black River",1N6AA0CA5DN381548,2024-04-17
23,2HNYD18694H097457,"RS 4",Audi,JM,"Black River",2HNYD18694H097457,2022-08-15
23,2HNYD18694H097457,"RS 4",Audi,JM,"Black River",2HNYD18694H097457,2022-11-25
23,2HNYD18694H097457,"RS 4",Audi,JM,"Black River",2HNYD18694H097457,2023-07-18
23,2HNYD18694H097457,"RS 4",Audi,JM,"Black River",2HNYD18694H097457,2024-06-17
23,2HNYD18754H349486,Fury,Plymouth,JM,"Black River",NULL,NULL
23,3FA6P0LU4DR659523,Corvette,Chevrolet,JM,"Black River",3FA6P0LU4DR659523,2022-07-25
23,3FA6P0LU4DR659523,Corvette,Chevrolet,JM,"Black River",3FA6P0LU4DR659523,2022-12-09
23,3FA6P0LU4DR659523,Corvette,Chevrolet,JM,"Black River",3FA6P0LU4DR659523,2023-08-29
23,3FA6P0LU4DR659523,Corvette,Chevrolet,JM,"Black River",3FA6P0LU4DR659523,2024-06-27
23,3VWKX7AJ7CM966509,Prizm,Geo,JM,"Black River",3VWKX7AJ7CM966509,2022-06-07
23,3VWKX7AJ7CM966509,Prizm,Geo,JM,"Black River",3VWKX7AJ7CM966509,2022-12-26
23,3VWKX7AJ7CM966509,Prizm,Geo,JM,"Black River",3VWKX7AJ7CM966509,2023-06-11
23,3VWKX7AJ7CM966509,Prizm,Geo,JM,"Black River",3VWKX7AJ7CM966509,2024-12-15
23,5N1AR2MM0DC274253,X5,BMW,JM,"Black River",NULL,NULL
23,JTDJTUD31ED997615,Defender,"Land Rover",JM,"Black River",NULL,NULL
23,JTHFE2C2XB2620445,Galant,Mitsubishi,JM,"Black River",NULL,NULL
23,SALAB2D49AA442979,Tempo,Ford,JM,"Black River",SALAB2D49AA442979,2022-12-11
23,SALAB2D49AA442979,Tempo,Ford,JM,"Black River",SALAB2D49AA442979,2023-10-09
23,SCFBF03BX7G578064,Mountaineer,Mercury,JM,"Black River",NULL,NULL
23,SCFEFBBC8AG819551,"Continental GT",Bentley,JM,"Black River",NULL,NULL
23,WA1BY74LX9D514341,Camaro,Chevrolet,JM,"Black River",WA1BY74LX9D514341,2022-12-07
23,WA1BY74LX9D514341,Camaro,Chevrolet,JM,"Black River",WA1BY74LX9D514341,2023-10-04
23,WAUAFAFL1DN730080,"Grand Prix",Pontiac,JM,"Black River",NULL,NULL
23,WAULC58E35A826034,Bravada,Oldsmobile,JM,"Black River",WAULC58E35A826034,2022-12-13
23,WAULC58E35A826034,Bravada,Oldsmobile,JM,"Black River",WAULC58E35A826034,2023-04-28
23,WAUWGBFC3EN540887,240SX,Nissan,JM,"Black River",NULL,NULL
23,WBAPH5G52AN960525,Spider,"Alfa Romeo",JM,"Black River",NULL,NULL
24,1FMJK1FT2FE970197,Amigo,Isuzu,ID,Terangun,NULL,NULL
24,1FTEW1CM8DF164671,LX,Lexus,ID,Terangun,NULL,NULL
24,1G4GB5ER1CF699942,Yukon,GMC,ID,Terangun,1G4GB5ER1CF699942,2022-07-01
24,1G4GB5ER1CF699942,Yukon,GMC,ID,Terangun,1G4GB5ER1CF699942,2022-10-27
24,1G4GB5ER1CF699942,Yukon,GMC,ID,Terangun,1G4GB5ER1CF699942,2023-06-27
24,1G4GB5ER1CF699942,Yukon,GMC,ID,Terangun,1G4GB5ER1CF699942,2024-12-24
24,1G4GJ5G39DF908244,G,Infiniti,ID,Terangun,1G4GJ5G39DF908244,2022-07-01
24,1G4GJ5G39DF908244,G,Infiniti,ID,Terangun,1G4GJ5G39DF908244,2023-01-02
24,1G4GJ5G39DF908244,G,Infiniti,ID,Terangun,1G4GJ5G39DF908244,2023-06-02
24,1G4GJ5G39DF908244,G,Infiniti,ID,Terangun,1G4GJ5G39DF908244,2024-07-22
24,1G6AA5RA6E0217203,DBS,"Aston Martin",ID,Terangun,NULL,NULL
24,1G6DA1ED9B0905195,CC,Volkswagen,ID,Terangun,1G6DA1ED9B0905195,2022-07-29
24,1G6DA1ED9B0905195,CC,Volkswagen,ID,Terangun,1G6DA1ED9B0905195,2023-01-13
24,1G6DA1ED9B0905195,CC,Volkswagen,ID,Terangun,1G6DA1ED9B0905195,2023-09-28
24,1G6DA1ED9B0905195,CC,Volkswagen,ID,Terangun,1G6DA1ED9B0905195,2024-06-15
